id,state,name,city,county,latitude,longitude,towered,longest_runway_ft,surface_category,use_category,contact_phone,info_url,type,sources,corroborated
0AK3,AK,PARKER LAKE,MONTANA CREEK,MATANUSKA-SUSITNA,62.034825,-150.49104444,no,1000,unpaved,private,9072837211,https://www.airnav.com/airport/0AK3,airport,faa,no
0AK5,AK,YOUNG CREEK,MAY CREEK,VALDEZ-CORDOVA,61.35651388,-142.73344444,no,1550,unpaved,private,9072837211,https://www.airnav.com/airport/0AK5,airport,faa,no
0AK6,AK,VICTORY,VICTORY BIBLE CAMP,MATANUSKA-SUSITNA,61.80337444,-147.94415333,no,1800,unpaved,private,9072837211,https://www.airnav.com/airport/0AK6,airport,faa,no
0AK7,AK,BRADLEY LAKE HYDROELECTRIC PROJECT AIRSTRIP,HOMER,KENAI PENINSULA,59.77606944,-150.95851388,no,2400,unpaved,private,9072837211,https://www.airnav.com/airport/0AK7,airport,faa,no
0AK8,AK,FIREWEED,MCCARTHY,CORDOVA-MCCARTHY,61.42687777,-142.97883333,no,2000,unpaved,private,9072837211,https://www.airnav.com/airport/0AK8,airport,faa,no
0AK9,AK,FALCON LAKE STRIP,POINT MACKENZIE,MATANUSKA-SUSITNA,61.33255,-150.05905277,no,2000,unpaved,private,9072837211,https://www.airnav.com/airport/0AK9,airport,faa,no
0AL1,AL,RESORT,FOLEY,BALDWIN,30.44388888,-87.65694444,no,2640,unpaved,private,,https://www.airnav.com/airport/0AL1,airport,faa,no
0AL5,AL,FLOMATON,FLOMATON,ESCAMBIA,31.03222222,-87.25277777,no,2200,unpaved,private,,https://www.airnav.com/airport/0AL5,airport,faa,no
0AL9,AL,WILSON CREEK,FLORENCE,LAUDERDALE,34.85,-87.6325,no,2200,unpaved,private,,https://www.airnav.com/airport/0AL9,airport,faa,no
0AR2,AR,MISSION FLD-MAROTTI MEML,CRAWFORDSVILLE,CRITTENDEN,35.26675444,-90.35009916,no,2800,unpaved,private,,https://www.airnav.com/airport/0AR2,airport,faa,no
0AR3,AR,BENT HICKORY AIR RANCH,POINT CEDAR,HOT SPRING,34.32802916,-93.25928888,no,1565,unpaved,private,,https://www.airnav.com/airport/0AR3,airport,faa,no
0AZ1,AZ,EAGLETAIL,TONOPAH,MARICOPA,33.39565697,-113.22252713,no,5100,unpaved,private,,https://www.airnav.com/airport/0AZ1,airport,faa,no
0AZ2,AZ,WESTERN SKY AIRPARK,SALOME,LA PAZ,33.77805555,-113.64166666,no,3500,paved,private,,https://www.airnav.com/airport/0AZ2,airport,faa,no
0AZ4,AZ,FLYING BUCKET RANCH,MOBILE,MARICOPA,32.98227027,-112.28709277,no,2900,unpaved,private,,https://www.airnav.com/airport/0AZ4,airport,faa,no
0AZ5,AZ,CASTLE WELL,MORRISTOWN,MARICOPA,33.86586583,-112.60336833,no,2600,paved,private,,https://www.airnav.com/airport/0AZ5,airport,faa,no
0AZ9,AZ,EAGLE AIRPARK,BULLHEAD CITY,MOHAVE,34.88818194,-114.61663888,no,4800,paved,private,,https://www.airnav.com/airport/0AZ9,airport,faa,no
0CA0,CA,POM WONDERFUL AIRSTRIP,DEL REY,FRESNO,36.65274444,-119.58711388,no,3000,paved,private,,https://www.airnav.com/airport/0CA0,airport,faa,no
0CA4,CA,SHEPHERD FARM,SANTA YNEZ,SANTA BARBARA,34.62220888,-120.0654225,no,3600,unknown,private,,https://www.airnav.com/airport/0CA4,airport,faa,no
0CA5,CA,HOFFMAN,SANTA YSABEL,SAN DIEGO,33.1430975,-116.74529944,no,1400,unpaved,private,,https://www.airnav.com/airport/0CA5,airport,faa,no
0CA6,CA,EMORY RANCH,OCOTILLO,IMPERIAL,32.74944444,-116.01611111,no,2400,paved,private,,https://www.airnav.com/airport/0CA6,airport,faa,no
0CA9,CA,BLECH RANCH,SHANDON,SAN LUIS OBISPO,35.59496916,-120.33876527,no,3300,paved,private,,https://www.airnav.com/airport/0CA9,airport,faa,no
0CD2,CO,FOXX VALLEY,YODER,EL PASO,38.6525,-104.2345,no,5000,unpaved,private,,https://www.airnav.com/airport/0CD2,airport,faa,no
0CD5,CO,PINON CANYON,TRINIDAD,LAS ANIMAS,37.49068333,-104.14412361,no,5050,unpaved,private,,https://www.airnav.com/airport/0CD5,airport,faa,no
0CD7,CO,FOX HOLE,LAFAYETTE,BOULDER,40.00472222,-105.07194444,no,956,unpaved,private,,https://www.airnav.com/airport/0CD7,airport,faa,no
0CL0,CA,YOSEMITE HIDDEN LAKE RANCH,RAYMOND,MADERA,37.1180025,-119.91321361,no,3720,unpaved,private,,https://www.airnav.com/airport/0CL0,airport,faa,no
0CL1,CA,KREY FLD,ADELANTO,SAN BERNARDINO,34.56943611,-117.55555555,no,3360,paved,private,,https://www.airnav.com/airport/0CL1,airport,faa,no
0CL3,CA,JOHN NICHOL'S FLD,CHULA VISTA,SAN DIEGO,32.63337222,-116.89031111,no,2036,paved,private,,https://www.airnav.com/airport/0CL3,airport,faa,no
0CN1,CA,FIORINI RANCH,DELHI,MERCED,37.45217777,-120.76475833,no,2229,paved,private,,https://www.airnav.com/airport/0CN1,airport,faa,no
0CN2,CA,SUTTER BUTTE DUSTERS,LIVE OAK,SUTTER,39.22862222,-121.68826527,no,2493,paved,private,,https://www.airnav.com/airport/0CN2,airport,faa,no
0CO1,CO,DAVE'S,LOUISVILLE,BOULDER,40.03331805,-105.12387305,no,2500,unpaved,private,,https://www.airnav.com/airport/0CO1,airport,faa,no
0CO2,CO,CRESTED BUTTE AIRPARK,CRESTED BUTTE,GUNNISON,38.85193694,-106.93282055,no,4000,paved,private,,https://www.airnav.com/airport/0CO2,airport,faa,no
0CO5,CO,LEBEAU RANCH,KIOWA,ELBERT,39.30321666,-104.41403333,no,3000,unpaved,private,,https://www.airnav.com/airport/0CO5,airport,faa,no
0CO6,CO,FLYING M & M RANCH,NORWOOD,MONTROSE,38.21943361,-108.21313333,no,4500,unpaved,private,,https://www.airnav.com/airport/0CO6,airport,faa,no
0CO9,CO,VAN TREESE,MONTE VISTA,ALAMOSA,37.65833444,-106.03391333,no,2600,unpaved,private,,https://www.airnav.com/airport/0CO9,airport,faa,no
0FA1,FL,OTT'S LANDING,ARCADIA,DE SOTO,27.30393472,-81.88036111,no,1800,unpaved,private,,https://www.airnav.com/airport/0FA1,airport,faa,no
0FD0,FL,THE 2A RANCH,ORMOND BEACH,VOLUSIA,29.26747944,-81.23006111,no,4000,unpaved,private,,https://www.airnav.com/airport/0FD0,airport,faa,no
0FD3,FL,DUGGER FLD,FREEPORT,WALTON,30.49641666,-86.09383333,no,4000,unpaved,private,,https://www.airnav.com/airport/0FD3,airport,faa,no
0FD4,FL,YODER FLD,BLOUNTSTOWN,JACKSON,30.60748611,-85.02529166,no,2338,unpaved,private,,https://www.airnav.com/airport/0FD4,airport,faa,no
0FD5,FL,BREEZY KNOLL,DEFUNIAK SPRINGS,WALTON,30.82018333,-86.34439166,no,2100,unpaved,private,,https://www.airnav.com/airport/0FD5,airport,faa,no
0FD9,FL,JOY FARMS,DEFUNIAK SPRINGS,WALTON,30.65213555,-86.10938444,no,1975,unpaved,private,,https://www.airnav.com/airport/0FD9,airport,faa,no
0FL0,FL,HARPERS FLY-IN RANCH,CLEWISTON,HENDRY,26.70803888,-81.17570833,no,2300,unpaved,private,,https://www.airnav.com/airport/0FL0,airport,faa,no
0FL9,FL,MC DANIEL RANCH INC,CLEWISTON,HENDRY,26.39388888,-81.02305555,no,3400,unpaved,private,,https://www.airnav.com/airport/0FL9,airport,faa,no
0GA0,GA,HALLS FLYING RANCH,HAMPTON,CLAYTON,33.35622611,-84.36714638,no,2150,unpaved,private,,https://www.airnav.com/airport/0GA0,airport,faa,no
0GA1,GA,MUSTANG FLD,HARTWELL,HART,34.47788055,-82.89708722,no,2000,unpaved,private,,https://www.airnav.com/airport/0GA1,airport,faa,no
0GA2,GA,"AIRNAUTIQUE, INC",HARTWELL,HART,34.38226944,-82.94548611,no,2600,unpaved,private,,https://www.airnav.com/airport/0GA2,airport,faa,no
0GA3,GA,AYRESOUTH,TEMPLE,HARALSON,33.77010583,-85.06077916,no,2000,unpaved,private,,https://www.airnav.com/airport/0GA3,airport,faa,no
0GA6,GA,SUNSET STRIP,JERSEY,WALTON,33.73344611,-83.81879083,no,2100,unpaved,private,,https://www.airnav.com/airport/0GA6,airport,faa,no
0GA8,GA,PASO FINO FARM,VALDOSTA,BROOKS,30.88714111,-83.41599027,no,3000,unpaved,private,,https://www.airnav.com/airport/0GA8,airport,faa,no
0GA9,GA,GENTLE LANDINGS AIR PARK,ROBERTA,CRAWFORD,32.71359583,-84.02853888,no,3500,unpaved,private,,https://www.airnav.com/airport/0GA9,airport,faa,no
0GE0,GA,PINEWOOD,DOUGLASVILLE,PAULDING,33.78205111,-84.80077083,no,2000,unpaved,private,,https://www.airnav.com/airport/0GE0,airport,faa,no
0GE1,GA,CRYSTAL LAKE AIRPARK,IRWINVILLE,IRWIN,31.66546111,-83.44710555,no,3000,unpaved,private,,https://www.airnav.com/airport/0GE1,airport,faa,no
0GE3,GA,LOOKOUT MOUNTAIN,TRENTON,DADE,34.90280277,-85.46040555,no,2000,unpaved,private,,https://www.airnav.com/airport/0GE3,airport,faa,no
0GE4,GA,PECAN PATCH AIRSTRIP,SUNNYSIDE,SPALDING,33.33138888,-84.26666666,no,1045,unpaved,private,,https://www.airnav.com/airport/0GE4,airport,faa,no
0GE5,GA,MOUNTAIN AIRPARK,CLEVELAND,WHITE,34.56176333,-83.71351277,no,2500,unpaved,private,,https://www.airnav.com/airport/0GE5,airport,faa,no
0GE7,GA,CARPENTER,APPLING,COLUMBIA,33.52027777,-82.3725,no,3000,unpaved,private,,https://www.airnav.com/airport/0GE7,airport,faa,no
0GE9,GA,PEGASUS RANCH,ROCKY FORD,SCREVEN,32.69388888,-81.79861111,no,2000,unpaved,private,,https://www.airnav.com/airport/0GE9,airport,faa,no
0IA4,IA,SHARAR FLD,MEDIAPOLIS,DES MOINES,41.02784444,-91.06347361,no,3000,unpaved,private,,https://www.airnav.com/airport/0IA4,airport,faa,no
0IA5,IA,MOORE,MILLERTON,WAYNE,40.872225,-93.26270944,no,2000,unpaved,private,,https://www.airnav.com/airport/0IA5,airport,faa,no
0IA8,IA,HANNEN,CENTER POINT,LINN,42.228,-91.751,no,1280,unpaved,private,,https://www.airnav.com/airport/0IA8,airport,faa,no
0ID0,ID,SOUTH FORK RANCH,FEATHERVILLE,ELMORE,43.60645,-115.10725,no,3000,unpaved,private,,https://www.airnav.com/airport/0ID0,airport,faa,no
0ID1,ID,ZIGGY'S,FILER,ADA,42.64121111,-114.60543333,no,1900,unpaved,private,,https://www.airnav.com/airport/0ID1,airport,faa,no
0ID2,ID,FLYING JOSEPH RANCH,MAY,CUSTER,44.44382944,-113.77508888,no,7507,paved,private,,https://www.airnav.com/airport/0ID2,airport,faa,no
0ID3,ID,COYOTE RUN,MOUNTAIN HOME,ELMORE,43.07578333,-115.67288333,no,2640,unpaved,private,,https://www.airnav.com/airport/0ID3,airport,faa,no
0ID4,ID,BLACK BUTTE RANCH,SHOSHONE,LINCOLN,43.04768333,-114.470325,no,3150,unpaved,private,,https://www.airnav.com/airport/0ID4,airport,faa,no
0ID7,ID,Z X RANCH,MURPHY,OWYHEE,43.23030833,-116.76319166,no,2600,unpaved,private,,https://www.airnav.com/airport/0ID7,airport,faa,no
0ID8,ID,PINNACLE,GRANGEVILLE,IDAHO,45.77519722,-116.178475,no,800,unpaved,private,,https://www.airnav.com/airport/0ID8,airport,faa,no
0ID9,ID,CORRAL CREEK,HELMER,LATAH,46.78527777,-116.47113055,no,2308,unpaved,private,,https://www.airnav.com/airport/0ID9,airport,faa,no
0II0,IN,CHUCK'S,ALBANY,DELAWARE,40.2600425,-85.25330305,no,1500,unpaved,private,,https://www.airnav.com/airport/0II0,airport,faa,no
0II7,IN,FROST FLD,GREENFIELD,HANCOCK,39.79559833,-85.78608944,no,2500,unpaved,private,,https://www.airnav.com/airport/0II7,airport,faa,no
0II8,IN,SUTTON'S FLD,LOWELL,LAKE,41.32475722,-87.47586916,no,1400,unpaved,private,,https://www.airnav.com/airport/0II8,airport,faa,no
0II9,IN,WINTERS,HALL,MORGAN,39.53421361,-86.57722194,no,1600,unpaved,private,,https://www.airnav.com/airport/0II9,airport,faa,no
0IL2,IL,GRIFFIN,ALMA,MARION,38.80305555,-88.99777777,no,1600,unpaved,private,,https://www.airnav.com/airport/0IL2,airport,faa,no
0IL7,IL,DAVIS RLA,HAMMOND,MOULTRIE,39.78291666,-88.54670833,no,2024,unpaved,private,,https://www.airnav.com/airport/0IL7,airport,faa,no
0IL9,IL,JACK W WATSON,DE KALB,DE KALB,41.85475138,-88.78730805,no,2800,unpaved,private,,https://www.airnav.com/airport/0IL9,airport,faa,no
0IN1,IN,SNIDER FLD,DECKER,KNOX,38.50004722,-87.59585722,no,2000,unpaved,private,,https://www.airnav.com/airport/0IN1,airport,faa,no
0IN4,IN,AIR PARK FLD,WOODBURN,ALLEN,41.14204722,-84.90900555,no,2274,paved,private,,https://www.airnav.com/airport/0IN4,airport,faa,no
0IN5,IN,BYRNE FLD,BYRNEVILLE,HARRISON,38.32895416,-86.03358166,no,1200,unpaved,private,,https://www.airnav.com/airport/0IN5,airport,faa,no
0IN9,IN,PARRISH,MOUNT VERNON,POSEY,37.99310055,-87.95141777,no,2400,unpaved,private,,https://www.airnav.com/airport/0IN9,airport,faa,no
0IS3,IL,CADY AERIAL,DEER GROVE,WHITESIDE,41.66049166,-89.69419722,no,2500,unpaved,private,,https://www.airnav.com/airport/0IS3,airport,faa,no
0KS0,KS,J V RANCH,OSAGE CITY,OSAGE,38.63334222,-95.92526694,no,2600,unpaved,private,,https://www.airnav.com/airport/0KS0,airport,faa,no
0KS2,KS,LEVERTON,UDALL,SUMNER,37.39390694,-97.15148472,no,2000,unpaved,private,,https://www.airnav.com/airport/0KS2,airport,faa,no
0KS4,KS,NORRIS,LAWRENCE,DOUGLAS,38.80723888,-95.37005555,no,2150,unpaved,private,,https://www.airnav.com/airport/0KS4,airport,faa,no
0KS5,KS,OASIS AERODROME,GREAT BEND,BARTON,38.45066627,-98.79966941,no,2550,unpaved,private,,https://www.airnav.com/airport/0KS5,airport,faa,no
0KS6,KS,MOORE HOMESTEAD,HAYS,ELLIS,38.78725833,-99.44005833,no,2400,unpaved,private,,https://www.airnav.com/airport/0KS6,airport,faa,no
0KS7,KS,MONO AIRCRAFT,CHENEY,KINGMAN,37.70018611,-97.88721944,no,2000,unpaved,private,,https://www.airnav.com/airport/0KS7,airport,faa,no
0KS8,KS,PEARCE FLD,PARSONS,LABETTE,37.38157222,-95.37589444,no,1550,unpaved,private,,https://www.airnav.com/airport/0KS8,airport,faa,no
0KS9,KS,LMN 120,DOUGLAS,BUTLER,37.51556111,-96.92160416,no,3000,unpaved,private,,https://www.airnav.com/airport/0KS9,airport,faa,no
0KY0,KY,OWEN AIR PARK,OWENTON,OWEN,38.62277777,-84.77888888,no,2300,unpaved,private,,https://www.airnav.com/airport/0KY0,airport,faa,no
0KY1,KY,ARNEMANN FARMS,FRANKLIN,SIMPSON,36.76547013,-86.61679055,no,3408,paved,private,,https://www.airnav.com/airport/0KY1,airport,faa,no
0KY5,KY,BOYCE WAFER FARM,BOWLING GREEN,WARREN,36.8125,-86.375,no,2800,unpaved,private,,https://www.airnav.com/airport/0KY5,airport,faa,no
0KY7,KY,CLINTON-HICKMAN COUNTY,CLINTON,HICKMAN,36.63611111,-88.99861111,no,2200,unpaved,private,,https://www.airnav.com/airport/0KY7,airport,faa,no
0LA1,LA,DOUBLE H RANCH,GONZALES,ASCENSION,30.22936277,-90.97343333,no,3000,unpaved,private,,https://www.airnav.com/airport/0LA1,airport,faa,no
0LA3,LA,BELCHER AIRPATCH,BELCHER,CADDO,32.74931944,-93.87348611,no,2700,unpaved,private,,https://www.airnav.com/airport/0LA3,airport,faa,no
0LA9,LA,REBEL FLD,WALKER,LIVINGSTON,30.58629722,-90.86148611,no,3600,unpaved,private,,https://www.airnav.com/airport/0LA9,airport,faa,no
0LL0,IL,KAUFIELD,BELVIDERE,ADAMS,42.26472222,-88.73,no,2030,unpaved,private,,https://www.airnav.com/airport/0LL0,airport,faa,no
0LL1,IL,JERSEYVILLE AVIATION INC,JERSEYVILLE,JERSEY,39.09421361,-90.31344722,no,2500,unpaved,private,,https://www.airnav.com/airport/0LL1,airport,faa,no
0LL3,IL,KOENIG,JERSEYVILLE,JERSEY,39.05504722,-90.34205833,no,2000,unpaved,private,,https://www.airnav.com/airport/0LL3,airport,faa,no
0LL4,IL,FLAHERTY FLD,LA SALLE,LA SALLE,41.41920027,-89.12313916,no,2143,unpaved,private,,https://www.airnav.com/airport/0LL4,airport,faa,no
0LL5,IL,BUSBOOM,ST JOSEPH,CHAMPAIGN,40.11003333,-88.07837333,no,2230,unpaved,private,,https://www.airnav.com/airport/0LL5,airport,faa,no
0LL6,IL,GORD,SANDWICH,DE KALB,41.69836277,-88.60757722,no,2600,unpaved,private,,https://www.airnav.com/airport/0LL6,airport,faa,no
0LS0,LA,THERIOT FLD,THIBODAUX,LAFOURCHE,29.74972222,-90.73583333,no,3000,unpaved,private,,https://www.airnav.com/airport/0LS0,airport,faa,no
0LS5,LA,STAFFORD,CANKTON,ST LANDRY,30.30416666,-92.1325,no,2000,unpaved,private,,https://www.airnav.com/airport/0LS5,airport,faa,no
0LS7,LA,MORGAN FLD,NEW ROADS,POINTE COUPEE,30.61276666,-91.48417222,no,3000,unpaved,private,,https://www.airnav.com/airport/0LS7,airport,faa,no
0MD1,MD,TAYLOR FLD,SUDLERSVILLE,QUEEN ANNES,39.18733333,-75.79271166,no,3000,unpaved,private,,https://www.airnav.com/airport/0MD1,airport,faa,no
0MD2,MD,SQUIER LANDING,COBB ISLAND,CHARLES,38.28790611,-76.86746972,no,2200,unpaved,private,,https://www.airnav.com/airport/0MD2,airport,faa,no
0MD6,MD,WALTERS,MOUNT AIRY,CARROLL,39.38121444,-77.10581416,no,1800,unpaved,private,,https://www.airnav.com/airport/0MD6,airport,faa,no
0ME4,ME,PEASLEY FLD,OTIS,HANCOCK,44.74246944,-68.47440277,no,2000,unpaved,private,,https://www.airnav.com/airport/0ME4,airport,faa,no
0MI4,MI,LESTERSON-DEMPSEY AIRSTRIP,GWINN,MARQUETTE,46.27022277,-87.38652833,no,3000,unpaved,private,,https://www.airnav.com/airport/0MI4,airport,faa,no
0MI6,MI,YOUNG'S,HULBERT,CHIPPEWA,46.38751138,-85.18398138,no,2200,unpaved,private,,https://www.airnav.com/airport/0MI6,airport,faa,no
0MO0,MO,FERROS RANCH-AERO,CLINTON,HENRY,38.4102975,-93.85021527,no,1685,unpaved,private,,https://www.airnav.com/airport/0MO0,airport,faa,no
0MO1,MO,FLYING G,CREIGHTON,CASS,38.54445861,-94.09466472,no,2100,unpaved,private,,https://www.airnav.com/airport/0MO1,airport,faa,no
0MO3,MO,VEACH FLD,FREEMAN,CASS,38.624925,-94.52165833,no,2225,unpaved,private,,https://www.airnav.com/airport/0MO3,airport,faa,no
0MO5,MO,JOE D LEWIS,EDINA,KNOX,40.1333725,-92.10017861,no,1800,unpaved,private,,https://www.airnav.com/airport/0MO5,airport,faa,no
0MO6,MO,HARRISON,HURDLAND,KNOX,40.07661111,-92.31928055,no,2000,unpaved,private,,https://www.airnav.com/airport/0MO6,airport,faa,no
0MO8,MO,SLOAN'S,ELSBERRY,LINCOLN,39.14060416,-90.73679111,no,2600,unpaved,private,,https://www.airnav.com/airport/0MO8,airport,faa,no
0MS0,MS,TOPTON AIR ESTATES,MERIDIAN,LAUDERDALE,32.47519166,-88.61694305,no,3200,paved,private,,https://www.airnav.com/airport/0MS0,airport,faa,no
0MS2,MS,MORGAN FLD,SEMINARY,JONES,31.54183361,-89.39173027,no,2300,unpaved,private,,https://www.airnav.com/airport/0MS2,airport,faa,no
0MS7,MS,ADDISON-HENLEY FLD,PASS CHRISTIAN,HARRISON,30.40212777,-89.32535833,no,3300,unpaved,private,,https://www.airnav.com/airport/0MS7,airport,faa,no
0MS8,MS,CATFISH POINT,BENOIT,WASHINGTON,33.69927611,-91.16511166,no,4000,unpaved,private,,https://www.airnav.com/airport/0MS8,airport,faa,no
0MS9,MS,SHENANDOAH VALLEY FARMS,HOUSTON,CHICKASAW,33.80067083,-89.02728305,no,3200,unpaved,private,,https://www.airnav.com/airport/0MS9,airport,faa,no
0MT1,MT,WILLIAMS FLD,AUGUSTA,LEWIS AND CLARK,47.4975,-112.39083333,no,1500,unpaved,private,,https://www.airnav.com/airport/0MT1,airport,faa,no
0MT4,MT,KIMP,HAMILTON,RAVALLI,46.27861111,-114.14111111,no,1000,unpaved,private,,https://www.airnav.com/airport/0MT4,airport,faa,no
0MT5,MT,COTTONWOOD,LAUREL,STILLWATER,45.63416666,-108.84888888,no,750,unpaved,private,,https://www.airnav.com/airport/0MT5,airport,faa,no
0MT6,MT,HANSON,MARION,FLATHEAD,48.0376875,-114.67461944,no,2400,unpaved,private,,https://www.airnav.com/airport/0MT6,airport,faa,no
0MT7,MT,PINEHURST RANCH,THOMPSON FALLS,SANDERS,47.66077777,-115.40405555,no,3800,unpaved,private,,https://www.airnav.com/airport/0MT7,airport,faa,no
0MT9,MT,LONE HAWK,WHITEFISH,FLATHEAD,48.48333333,-114.4925,no,1500,unpaved,private,,https://www.airnav.com/airport/0MT9,airport,faa,no
0MU4,MO,SLAUGHTER,MARCELINE,CHARITON,39.61500277,-92.86558333,no,1700,unpaved,private,,https://www.airnav.com/airport/0MU4,airport,faa,no
0MU7,MO,LAMBS FLD,LONE JACK,JACKSON,38.87500861,-94.13966722,no,2600,unpaved,private,,https://www.airnav.com/airport/0MU7,airport,faa,no
0MU9,MO,RPM,FAIR GROVE,GREENE,37.33778888,-93.16407777,no,970,unpaved,private,,https://www.airnav.com/airport/0MU9,airport,faa,no
0NA1,ND,GOERGER,BARNEY,RICHLAND,46.245515,-97.03758555,no,3400,unpaved,private,,https://www.airnav.com/airport/0NA1,airport,faa,no
0NA9,ND,BOYD'S TURF,GOLVA,GOLDEN VALLEY,46.75001277,-103.8010325,no,2200,unpaved,private,,https://www.airnav.com/airport/0NA9,airport,faa,no
0NC1,NC,H & J STRIP,ELON,CASWELL,36.25811666,-79.48574444,no,2000,unpaved,private,,https://www.airnav.com/airport/0NC1,airport,faa,no
0NC7,NC,LINDSAY,MADISON,ROCKINGHAM,36.35722222,-79.9975,no,1700,unpaved,private,,https://www.airnav.com/airport/0NC7,airport,faa,no
0NC8,NC,FLYING S RANCH,CLEVELAND,ROWAN,35.75569527,-80.73534666,no,2300,unpaved,private,,https://www.airnav.com/airport/0NC8,airport,faa,no
0ND0,ND,GILBERTSON FLD,FLORA,BENSON,47.92917138,-99.40040972,no,2600,unpaved,private,,https://www.airnav.com/airport/0ND0,airport,faa,no
0ND6,ND,SCHUMACHER STRIP,HAGUE,EMMONS,46.05498555,-99.91705833,no,1600,unpaved,private,,https://www.airnav.com/airport/0ND6,airport,faa,no
0NE0,NE,MERRIHEW,ASHBY,GRANT,41.84998333,-101.95046027,no,2300,unpaved,private,,https://www.airnav.com/airport/0NE0,airport,faa,no
0NE1,NE,RUNNER LANDING AREA,ASHBY,CHERRY,42.40721027,-101.93156388,no,2500,unpaved,private,,https://www.airnav.com/airport/0NE1,airport,faa,no
0NE9,NE,FLYING V,UTICA,SEWARD,40.86776388,-97.35384861,no,3000,paved,private,,https://www.airnav.com/airport/0NE9,airport,faa,no
0NJ6,NJ,DIX FLD,LINWOOD,ATLANTIC,39.31678222,-74.63293583,no,2950,unpaved,private,,https://www.airnav.com/airport/0NJ6,airport,faa,no
0NK0,NY,BERDICK FLD,CATTARAUGUS,CATTARAUGUS,42.33395138,-78.79086555,no,1700,unpaved,private,,https://www.airnav.com/airport/0NK0,airport,faa,no
0NK2,NY,WESTWIND FARM,CHARLTON,SARATOGA,42.98340833,-74.01623777,no,3000,unpaved,private,,https://www.airnav.com/airport/0NK2,airport,faa,no
0NK3,NY,SEVEN GULLIES,GROVELAND,LIVINGSTON,42.69589694,-77.79222222,no,2700,unpaved,private,,https://www.airnav.com/airport/0NK3,airport,faa,no
0NM0,NM,COLUMBUS MUNI,COLUMBUS,LUNA,31.82371138,-107.62696722,no,4210,unpaved,private,,https://www.airnav.com/airport/0NM0,airport,faa,no
0NM7,NM,NEGRITO AIRSTRIP,RESERVE,CATRON,33.52089444,-108.54283666,no,7500,unpaved,private,,https://www.airnav.com/airport/0NM7,airport,faa,no
0NY0,NY,BENNETTS,NORTH CREEK,WARREN,43.70006472,-73.98291,no,3000,unpaved,private,,https://www.airnav.com/airport/0NY0,airport,faa,no
0NY1,NY,RUSSELL FLD,NORTHUMBERLAND,SARATOGA,43.13924111,-73.65317277,no,1360,unpaved,private,,https://www.airnav.com/airport/0NY1,airport,faa,no
0NY3,NY,KERMIZIAN,OHIO,HERKIMER,43.3139575,-74.93210111,no,1600,unpaved,private,,https://www.airnav.com/airport/0NY3,airport,faa,no
0NY7,NY,MURPHYS LNDG STRIP,PERTH,FULTON,43.03757361,-74.18429777,no,2000,unpaved,private,,https://www.airnav.com/airport/0NY7,airport,faa,no
0NY8,NY,WENSKOSKI FLD,PERTH,FULTON,42.99729611,-74.24541,no,1700,unpaved,private,,https://www.airnav.com/airport/0NY8,airport,faa,no
0OH5,OH,FREEMAN SWANK FARMS,BUTLER,RICHLAND,40.59683055,-82.43173055,no,3002,unpaved,private,,https://www.airnav.com/airport/0OH5,airport,faa,no
0OH6,OH,FRY FLD,SPRING VALLEY,GREENE,39.60061555,-84.019655,no,800,unpaved,private,,https://www.airnav.com/airport/0OH6,airport,faa,no
0OH8,OH,FRY,PIQUA,MIAMI,40.18838305,-84.25605611,no,3000,paved,private,,https://www.airnav.com/airport/0OH8,airport,faa,no
0OI6,OH,VICTOR'S LANDING,KINGSVILLE,ASHTABULA,41.83811,-80.64368944,no,4700,unpaved,private,,https://www.airnav.com/airport/0OI6,airport,faa,no
0OI9,OH,HIDDEN QUARRY,LUCASVILLE,SCIOTO,38.89451722,-83.11351277,no,1100,unpaved,private,,https://www.airnav.com/airport/0OI9,airport,faa,no
0OK1,OK,MCKEY,ELMORE CITY,GARVIN,34.657025,-97.40169194,no,2300,unpaved,private,,https://www.airnav.com/airport/0OK1,airport,faa,no
0OK2,OK,VISKUP FAMILY FLD,BARTLESVILLE,OSAGE,36.61055555,-96.09805555,no,2600,unpaved,private,,https://www.airnav.com/airport/0OK2,airport,faa,no
0OK3,OK,MCKINLEY RANCH,GEARY,BLAINE,35.61949388,-98.52257055,no,5000,paved,private,,https://www.airnav.com/airport/0OK3,airport,faa,no
0OK4,OK,ROCK CREEK FARM,COAL GATE,COAL,34.66064805,-96.2536125,no,2350,unpaved,private,,https://www.airnav.com/airport/0OK4,airport,faa,no
0OK5,OK,CHAPPELL,GUTHRIE,LOGAN,35.88893722,-97.40031777,no,2000,unpaved,private,,https://www.airnav.com/airport/0OK5,airport,faa,no
0OK6,OK,ELLIS/HARVEY,GUTHRIE,LOGAN,35.80171777,-97.38614972,no,2400,unpaved,private,,https://www.airnav.com/airport/0OK6,airport,faa,no
0OK8,OK,RAMEY 1,MARLOW,STEPHENS,34.61416666,-98.02333333,no,1300,unpaved,private,,https://www.airnav.com/airport/0OK8,airport,faa,no
0OK9,OK,CRYSTAL,JENNINGS,PAWNEE,36.21339777,-96.63697166,no,3000,unpaved,private,,https://www.airnav.com/airport/0OK9,airport,faa,no
0OR3,OR,LONG RANCH,MERRILL,KLAMATH,42.01903861,-121.70388555,no,1950,unpaved,private,,https://www.airnav.com/airport/0OR3,airport,faa,no
